player_id,player,age,n_comps_total,sps_fpts_y1,carmelo_fpts_y1,delta_applied_y1,n_comps_y1,sum_sim_y1,sps_fpts_y2,carmelo_fpts_y2,delta_applied_y2,n_comps_y2,sum_sim_y2,sps_fpts_y3,carmelo_fpts_y3,delta_applied_y3,n_comps_y3,sum_sim_y3,sps_fpts_y4,carmelo_fpts_y4,delta_applied_y4,n_comps_y4,sum_sim_y4,sps_fpts_y5,carmelo_fpts_y5,delta_applied_y5,n_comps_y5,sum_sim_y5
sheadja01,Jamal Shead,23.0,1717,17.052429780404704,17.335431774619682,0.28300199421497707,1344,3914647.5838269778,18.48837531422401,18.60855485095118,0.12017953672716872,1185,3435892.2669412335,19.529743223621814,19.633429467008522,0.10368624338670866,1047,3050874.3418341996,20.110114346554642,20.047601633354382,-0.06251271320026118,934,2752543.744833432,20.191477450199457,19.803426781021013,-0.38805066917844294,837,2458884.763985186
slawsja01,Jalen Slawson,26.0,322,17.11736544691687,17.325959660057524,0.20859421314065335,180,423552.21489177714,17.134840547233676,17.80653476093324,0.6716942136995648,147,343640.82099082635,16.940636048133946,17.247166912494574,0.3065308643606285,114,266812.47675818315,16.543693429559912,16.60399668888235,0.06030325932243885,89,208113.0572082981,15.959856554230749,16.60470459112163,0.6448480368908823,57,134316.9901209952
spencca01,Cam Spencer,25.0,1641,16.957718530087128,17.278456897652408,0.3207383675652803,1085,3093970.989824908,17.304172846108763,18.16216619310276,0.8579933469939974,897,2556681.5899778325,17.234574183613745,18.013176986799017,0.7786028031852733,764,2149250.114619052,16.961274715484794,17.460161812309604,0.4988870968248084,653,1835000.6851161877,16.494360988596238,16.71618398478305,0.22182299618681356,536,1503867.8874609682
hayeski01,Killian Hayes,24.0,1029,17.15191160891791,17.276994553208986,0.1250829442910754,718,1775487.9849213925,18.087902109641437,18.69553819857203,0.6076360889305944,620,1534050.429238395,18.59728497484328,19.411608919967513,0.8143239451242347,528,1307408.1451158393,18.646789023518153,19.273244235274372,0.6264552117562187,468,1159289.9063227559,18.46291525497125,19.17992735491471,0.7170120999434603,405,1005567.707908673
simpskj01,KJ Simpson,22.0,115,18.104336753775925,17.183284601634252,-0.9210521521416724,72,221479.29131646416,20.14147577730367,18.715685026416374,-1.4257907508872947,54,168299.84669204455,21.823141714137943,19.564711609358245,-2.2584301047796984,46,139863.82430517502,23.045716702974723,20.069765800935926,-2.9759509020387966,39,115720.37291244886,23.263831634869323,21.39402867245241,-1.8698029624169112,31,90830.24026775672
blackle01,Leaky Black,26.0,1255,17.047323558267866,16.92664830050413,-0.12067525776373618,796,2191521.734881212,17.37836099075327,17.492026241263755,0.1136652505104862,662,1814606.082242219,17.46992956580615,17.41397389923546,-0.05595566657069068,538,1466868.7083924992,17.32514285883971,17.00220480959163,-0.32293804924807884,453,1234418.2863935905,16.955204125454767,16.507098563967315,-0.448105561487453,347,936767.7074271925
jacksis01,Isaiah Jackson,23.0,490,16.168683750548904,16.896302943724073,0.7276191931751683,365,933687.9245622036,17.108587184865375,18.554904471669715,1.446317286804339,306,780087.4453732116,17.699764810195,18.799096257979787,1.099331447784787,245,623893.497756199,17.89673965402184,17.748973698462844,-0.14776595555899522,223,556744.9946602809,17.679451174396192,18.068144658342874,0.38869348394668324,181,451080.5464366992
whitmca01,Cam Whitmore,21.0,1450,15.41655521307583,16.83780793647401,1.4212527233981822,1172,3534435.492340899,17.328408405522477,18.720323299490246,1.39191489396777,1059,3192220.675120486,19.002707386984305,20.31837945414809,1.3156720671637865,928,2786381.7260024087,20.340378033388948,21.521294239997808,1.1809162066088579,808,2432717.6503374237,21.254907313499643,22.019980388775373,0.7650730752757297,717,2166680.0166981895
smithto05,Tolu Smith,25.0,13,12.355309545248348,16.79744912831676,4.442139583068412,5,11107.627023768984,12.523767951152752,16.071858600615524,3.548090649462772,3,6649.112647019091,12.401084936692435,11.924968477706416,-0.47611645898601845,3,6732.341408223065,12.143316748706448,11.762538679972245,-0.38077806873420356,2,4411.943868937285,11.758475613488752,11.719793309602274,-0.03868230388647819,3,6508.461921531712
beaslma01,Malik Beasley,28.0,1298,18.459635284898667,16.746162072203713,-1.713473212694955,1105,3279462.211691452,18.28966579716059,15.497157079801282,-2.7925087173593095,1013,3021075.999888135,17.884918851573882,14.224508680697397,-3.660410170876486,865,2598879.0576462243,17.26499570204298,13.207405293520821,-4.0575904085221595,678,2034759.019635277,16.456317221868087,12.509918765162592,-3.9463984567054946,512,1529430.6536586722
kispeco01,Corey Kispert,25.0,2191,17.140040464657087,16.6585069168198,-0.481533547837287,1738,5106381.529744544,17.912245169264814,16.694606304133394,-1.2176388651314185,1561,4593365.1467671,18.224790536512476,16.36976558095462,-1.8550249555578557,1413,4143505.1677878452,18.289134741307883,15.707835996524608,-2.581298744783276,1235,3611922.7064325833,18.109053121498377,14.950092384261165,-3.1589607372372113,1025,2972288.7968180785
tshieos01,Oscar Tshiebwe,26.0,154,15.831817309502666,16.61560029534044,0.7837829858377731,107,252134.61202862294,15.53761741706606,16.18236376980746,0.6447463527413967,89,208400.5912356961,15.089924752118572,15.426351955099058,0.3364272029804862,63,144091.5091364376,14.49964934109919,15.57084682264897,1.071197481549782,55,126148.58767398846,13.78285322420737,14.328084517109751,0.5452312929023808,39,89415.10201581097
willizi02,Ziaire Williams,24.0,3122,16.66546777064267,16.585830063394372,-0.07963770724829808,2508,8048379.980221601,17.7457284338537,17.30529490503361,-0.44043352882008924,2257,7271284.72158139,18.40214883532103,17.57172711200101,-0.8304217233200192,2012,6473709.1425063,18.594598077210296,17.142365539238963,-1.452232537971333,1822,5873685.058641272,18.543148829394454,16.70822403097165,-1.8349247984228043,1609,5152802.2698944565
willivi01,Vince Williams Jr.,24.0,2627,16.598100734957825,16.555223026747257,-0.04287770821056721,1773,5598761.700175637,17.53285059920097,17.66260293406397,0.1297523348630008,1499,4720156.98811019,18.05178833235632,17.864820540382283,-0.18696779197403754,1303,4047130.612896242,18.121870419733746,17.63175493489268,-0.4901154848410649,1124,3466095.592404644,17.962938180709145,17.09585960871928,-0.8670785719898658,941,2892288.0716445995
larsspe01,Pelle Larsson,24.0,2854,16.468469613706198,16.530735062388302,0.06226544868210484,2019,6461471.186155882,17.510781419604317,17.770996853776595,0.26021543417227777,1731,5493369.536604565,18.13470340524246,18.43759589466925,0.3028924894267927,1465,4594270.337248694,18.302018660169256,18.214927301758713,-0.08709135841054381,1282,4022325.2247023894,18.23056734576969,17.86528103649765,-0.3652863092720389,1105,3438557.4635196747
ighodos01,Oso Ighodaro,23.0,1485,16.33410169695337,16.484960468246612,0.15085877129324365,1151,3154287.1358266035,17.68979012900649,17.719608100516684,0.02981797151019445,1006,2768455.236978737,18.669464085135413,18.696403459902783,0.026939374767370943,862,2378438.523469275,19.21050080487283,18.77741624865874,-0.43308455621408953,730,2014985.2103312216,19.277253696821486,18.445724546256642,-0.8315291505648441,640,1763639.5792812505
goodwjo01,Jordan Goodwin,27.0,1742,16.951184474130592,16.44435103080201,-0.5068334433285807,1204,3579085.917109322,16.76532622999324,16.03171018145192,-0.7336160485413178,1002,2969987.0885767504,16.378765732419236,15.162233566917454,-1.2165321655017824,853,2500981.475266475,15.806894643368214,14.262484059965345,-1.5444105834028685,708,2069741.1353176318,15.071167034093278,13.23355632349064,-1.837610710602638,527,1526797.4686337465
walkelo01,Lonnie Walker IV,26.0,1465,17.11540547851018,16.436789457864688,-0.6786160206454922,1028,2810738.6877439125,17.22042417093149,16.070944264299467,-1.1494799066320256,887,2405369.543375464,17.104580741394017,15.265361520228808,-1.8392192211652079,768,2079084.7506377061,16.77544777453756,14.500110974097684,-2.2753368004398764,627,1692597.2921083164,16.247850053811213,13.794624068218004,-2.453225985593208,462,1241879.2748353316
dinwisp01,Spencer Dinwiddie,31.0,935,18.529354045991862,16.408297917805577,-2.121056128186286,726,2228193.1323029716,17.573810178868314,14.83586369255012,-2.737946486318194,581,1805844.4162628811,16.463662911191978,13.449761079324228,-3.0139018318677504,442,1349247.2724626549,15.237468667065652,12.229106850547144,-3.0083618165185078,305,928278.3252465022,13.935019800693512,11.16558438915041,-2.7694354115431015,201,591329.5601819869
