player_id,player,age,pos,draft_pick,ts_pct,ft_pct,usg_pct,x3_freq,ft_freq,ast_pct,tov_pct,trb_pct,blk_pct,stl_pct,draft_pct,ts_pct_rank,ft_pct_rank,usg_pct_rank,x3_freq_rank,ft_freq_rank,ast_pct_rank,tov_pct_rank,trb_pct_rank,blk_pct_rank,stl_pct_rank,actual_2018,actual_2019,actual_2020,actual_2021,actual_2022,actual_2023,actual_2024,actual_2025,ci_hi_y1,ci_hi_y2,ci_hi_y3,ci_hi_y4,ci_hi_y5,ci_lo_y1,ci_lo_y2,ci_lo_y3,ci_lo_y4,ci_lo_y5,proj_y1,proj_y2,proj_y3,proj_y4,proj_y5,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,x2p,x2pa,trb,mpg,season
hendesc01,Scoot Henderson,20,POINT GUARD,3.0,,,,0.4335766423357664,0.3007299270072993,,,,,,94.0,50,50,50,45.0,75.0,50,50,50,50,50,,,,,,,1630.5,,38.03726219087083,39.21222484609377,40.170840904240805,40.91530185365267,41.44965977396936,25.358174793913886,26.141483230729182,26.780560602827208,27.276867902435118,27.633106515979577,31.697718492392355,32.67685403841148,33.47570075353401,34.0960848780439,34.54138314497447,66,10,1759,287,685,105,297,158,206,52,146,335,68,13,177,181,837,PORTLAND TRAIL BLAZERS,182,388,198,26.651515151515152,2025
washipj01,P.J. Washington,26,POWER FORWARD,12.0,,,,0.3593984962406015,0.29774436090225564,,,,,,68.0,50,50,50,34.0,74.0,50,50,50,50,50,,,1433.0,1820.0,1504.75,2089.0,,,,,,,,,,,,,,,,,,57,56,1835,301,665,91,239,143,198,82,360,131,63,60,118,131,836,DALLAS MAVERICKS,210,426,442,32.19298245614035,2025
toppiob01,Obi Toppin,26,POWER FORWARD,8.0,,,,0.5025041736227045,0.19031719532554256,,,,,,78.0,50,50,50,62.0,40.0,50,50,50,50,50,,,,521.5,1186.5,880.75,1580.5,,21.7122396057065,22.33775449951005,22.416802030696427,22.217124543294002,21.7493324964883,14.474826403804336,14.891836333006703,14.944534687130952,14.811416362196002,14.49955499765887,18.093533004755418,18.614795416258378,18.68066835891369,18.514270452745002,18.124443747073585,79,4,1545,317,599,110,301,89,114,56,262,128,46,28,68,108,833,INDIANA PACERS,207,298,318,19.55696202531645,2025
jonesty01,Tyus Jones,28,POINT GUARD,24.0,,,,0.5871156661786238,0.08345534407027819,,,,,,44.0,50,50,50,77.0,10.0,50,50,50,50,50,1101.5,1274.5,1142.75,1121.5,1451.0,1839.5,1886.25,,31.174130348110715,30.781873301338226,30.030097639370638,28.94611835974997,27.568270522424324,20.78275356540715,20.52124886755882,20.02006509291376,19.297412239833317,18.378847014949553,25.97844195675893,25.651561084448524,25.0250813661422,24.121765299791644,22.97355876868694,81,58,2174,306,683,166,401,51,57,40,156,429,69,8,91,63,829,PHOENIX SUNS,140,282,196,26.839506172839503,2025
poeltja01,Jakob Poeltl,29,CENTER,9.0,,,,0.0051813471502590676,0.24870466321243523,,,,,,76.0,50,50,50,4.0,60.0,50,50,50,50,50,1379.25,1245.0,1251.75,1776.25,2262.5,,1465.25,,35.99206436894137,34.778284063105936,33.21510209287268,31.35182336352358,29.246689470422748,23.99470957929425,23.18552270873729,22.143401395248453,20.901215575682386,19.497792980281833,29.993386974117808,28.981903385921612,27.679251744060565,26.126519469602982,24.37224122535229,57,56,1686,363,579,1,3,97,144,189,358,158,66,71,111,176,824,TORONTO RAPTORS,362,576,547,29.57894736842105,2025
trentga02,Gary Trent Jr.,26,SHOOTING GUARD,,,,,0.6590563165905632,0.1400304414003044,,,,,,,50,50,50,85.0,23.0,50,50,50,50,50,,65.25,875.0,,1978.75,1731.75,1538.0,,30.060318976348157,30.53501425316499,30.854841985533902,30.77956526207099,30.317431974973644,20.040212650898773,20.356676168776662,20.5698946570226,20.519710174713993,20.2116213166491,25.050265813623465,25.445845210970827,25.71236832127825,25.64963771839249,25.264526645811372,74,9,1893,283,657,180,433,78,92,20,148,87,72,4,42,124,824,MILWAUKEE BUCKS,103,224,168,25.58108108108108,2025
wellsja01,Jaylen Wells,21,SHOOTING GUARD,39.0,,,,0.5798816568047337,0.1997041420118343,,,,,,19.0,50,50,50,76.0,43.0,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,79,74,2043,287,676,138,392,111,135,87,181,135,44,8,69,146,823,MEMPHIS GRIZZLIES,149,284,268,25.860759493670887,2025
porzikr01,Kristaps Porziņģis,29,CENTER,4.0,,,,0.4355400696864111,0.34668989547038326,,,,,,90.0,50,50,50,46.0,84.0,50,50,50,50,50,1824.0,,2258.0,1573.75,,2696.0,2090.25,,44.7830676966677,43.09136915652627,40.98100121334617,38.516023534794364,35.771016059384365,29.85537846444514,28.727579437684184,27.320667475564115,25.677349023196246,23.84734403958958,37.31922308055642,35.90947429710523,34.15083434445514,32.09668627899531,29.809180049486972,42,42,1210,277,574,103,250,161,199,68,216,87,31,63,53,116,818,BOSTON CELTICS,174,324,284,28.80952380952381,2025
robindu01,Duncan Robinson,30,SMALL FORWARD,,,,,0.7285067873303167,0.07993966817496229,,,,,,,50,50,50,92.0,9.0,50,50,50,50,50,,89.25,1499.0,1530.5,1392.25,437.25,1455.75,,21.329353293170456,21.01357108043553,20.425868293712426,19.595997525210567,18.56048519803421,14.21956886211364,14.00904738695702,13.61724552914162,13.063998350140379,12.373656798689476,17.774461077642048,17.511309233696274,17.021556911427023,16.329997937675472,15.467070998361844,74,37,1786,290,663,190,483,47,53,18,149,176,40,6,86,135,817,MIAMI HEAT,100,180,167,24.135135135135137,2025
champju02,Julian Champagnie,23,SMALL FORWARD,,,,,0.7218045112781954,0.14135338345864662,,,,,,,50,50,50,92.0,24.0,50,50,50,50,50,,,,,,,1067.5,,20.06682193695887,22.501603215036166,24.53882791548493,26.05974979212883,26.970775506140548,13.377881291305915,15.001068810024112,16.35921861032329,17.373166528085886,17.9805170040937,16.722351614132393,18.75133601253014,20.44902326290411,21.716458160107358,22.475646255117123,82,29,1932,276,665,178,480,85,94,67,251,111,61,35,74,114,815,SAN ANTONIO SPURS,98,185,318,23.5609756097561,2025
aldamsa01,Santi Aldama,24,POWER FORWARD,30.0,,,,0.5030864197530864,0.14506172839506173,,,,,,31.0,50,50,50,62.0,26.0,50,50,50,50,50,,,,,296.25,1461.25,1460.5,,27.76343045111352,29.914704359939485,31.449867730095267,32.266382768859586,32.30613074967973,18.50895363407568,19.943136239959657,20.96657848673018,21.510921845906392,21.537420499786492,23.1361920425946,24.92892029994957,26.208223108412724,26.888652307382987,26.92177562473311,65,16,1660,313,648,120,326,65,94,94,322,188,52,29,71,76,811,MEMPHIS GRIZZLIES,193,322,416,25.53846153846154,2025
carrica01,Bub Carrington,19,POINT GUARD,,,,,0.5441176470588235,0.11363636363636363,,,,,,,50,50,50,71.0,17.0,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,82,57,2458,300,748,138,407,69,85,33,308,364,54,21,141,190,807,WASHINGTON WIZARDS,162,341,341,29.97560975609756,2025
leonaka01,Kawhi Leonard,33,SMALL FORWARD,15.0,,,,0.30497592295345105,0.1942215088282504,,,,,,60.0,50,50,50,24.0,42.0,50,50,50,50,50,276.0,2642.75,2663.0,2268.25,,2123.5,2779.5,,45.57657094576259,41.84003477466988,37.941539339722674,33.98692553010078,30.07528501005381,30.384380630508396,27.89335651644659,25.294359559815117,22.65795035340052,20.050190006702543,37.98047578813549,34.86669564555824,31.617949449768894,28.322437941750646,25.062737508378177,37,37,1180,310,623,78,190,98,121,35,184,116,59,17,72,56,796,LOS ANGELES CLIPPERS,232,433,219,31.89189189189189,2025
jonesde02,Derrick Jones Jr.,27,SMALL FORWARD,,,,,0.37181663837011886,0.200339558573854,,,,,,,50,50,50,36.0,45.0,50,50,50,50,50,,932.0,1061.25,888.75,643.25,680.75,1257.5,,18.013771652720532,18.503989828760844,18.720930161158222,18.668231283464312,18.358240668672114,12.00918110181369,12.335993219173897,12.480620107438815,12.445487522309541,12.238827112448076,15.011476377267112,15.41999152396737,15.600775134298518,15.556859402886927,15.298533890560094,77,55,1873,310,589,78,219,83,118,93,170,60,79,33,66,153,781,LOS ANGELES CLIPPERS,232,370,263,24.32467532467533,2025
pippesc02,Scotty Pippen Jr.,24,POINT GUARD,,,,,0.3686868686868687,0.2878787878787879,,,,,,,50,50,50,35.0,71.0,50,50,50,50,50,,,,,,27.0,565.75,,25.394582558521005,27.024055949136024,28.098152104380592,28.539524229152352,28.31089397933823,16.929721705680674,18.016037299424017,18.732101402920396,19.02634948610157,18.873929319558822,21.16215213210084,22.52004662428002,23.415126753650494,23.78293685762696,23.592411649448525,79,21,1683,285,594,87,219,122,171,65,194,347,103,30,138,203,779,MEMPHIS GRIZZLIES,198,375,259,21.303797468354432,2025
dickgr01,Gradey Dick,21,SHOOTING GUARD,13.0,,,,0.5038639876352395,0.23956723338485317,,,,,,64.0,50,50,50,63.0,58.0,50,50,50,50,50,,,,,,,824.0,,20.403334055832374,24.077493774229584,27.584571106747735,30.74785503370457,31.499382289887464,13.602222703888252,16.051662516153055,18.389714071165155,20.498570022469718,20.99958819325831,17.002778379860313,20.06457814519132,22.987142588956445,25.623212528087144,26.249485241572888,54,54,1587,265,647,114,326,133,155,44,149,98,48,10,83,120,777,TORONTO RAPTORS,151,321,193,29.38888888888889,2025
hachiru01,Rui Hachimura,26,POWER FORWARD,9.0,,,,0.4288194444444444,0.19618055555555555,,,,,,76.0,50,50,50,44.0,43.0,50,50,50,50,50,,,1210.5,1370.0,794.5,,1521.0,,26.916791498493307,27.815507370975585,28.031359556586054,27.891687952855865,27.406144345553297,17.944527665662203,18.543671580650393,18.687573037724036,18.594458635237242,18.270762897035535,22.430659582077755,23.17958947581299,23.359466297155045,23.243073294046553,22.838453621294416,59,57,1869,293,576,102,247,87,113,79,216,83,45,26,49,105,775,LOS ANGELES LAKERS,191,329,295,31.67796610169492,2025
alexani01,Nickeil Alexander-Walker,26,SHOOTING GUARD,17.0,,,,0.6006493506493507,0.19155844155844157,,,,,,56.0,50,50,50,80.0,40.0,50,50,50,50,50,,,528.5,944.5,,,1343.75,,21.227653472652605,22.273699694992608,22.744972401493467,22.90036230121862,22.743865526299086,14.151768981768406,14.849133129995074,15.163314934328978,15.266908200812416,15.162577017532724,17.689711227210505,18.56141641249384,18.95414366791122,19.08363525101552,18.953221271915904,82,10,2073,270,616,141,370,92,118,54,211,223,50,34,99,139,773,MINNESOTA TIMBERWOLVES,129,246,265,25.28048780487805,2025
sensabr01,Brice Sensabaugh,21,SMALL FORWARD,28.0,,,,0.6210350584307178,0.12186978297161936,,,,,,36.0,50,50,50,82.0,19.0,50,50,50,50,50,,,,,,,465.5,,21.41460969150566,24.857759155180947,28.100731136067264,30.97425096972663,33.310989181168466,14.276406461003774,16.571839436787297,18.73382075737818,20.649500646484423,22.20732612077898,17.845508076254717,20.714799295984122,23.41727594672272,25.811875808105526,27.759157650973723,71,15,1432,275,599,157,372,65,73,42,168,110,46,8,107,111,772,UTAH JAZZ,118,227,210,20.169014084507044,2025
yabusgu01,Guerschon Yabusele,29,CENTER,16.0,,,,0.4866785079928952,0.24511545293072823,,,,,,58.0,50,50,50,58.0,59.0,50,50,50,50,50,180.0,205.25,,,,,,,,,,,,,,,,,,,,,,70,43,1895,282,563,104,274,100,138,134,261,148,58,24,87,164,768,PHILADELPHIA 76ERS,178,289,395,27.071428571428573,2025
collijo01,John Collins,27,POWER FORWARD,19.0,,,,0.2787193973634652,0.3088512241054614,,,,,,52.0,50,50,50,21.0,77.0,50,50,50,50,50,1801.75,2175.25,1651.5,1963.75,1698.5,1826.5,2014.25,,35.03082288242915,34.94871372700899,34.450870787876376,33.554838065995924,32.29200499887076,23.353881921619433,23.299142484672664,22.967247191917586,22.369892043997282,21.528003332580507,29.19235240202429,29.12392810584083,28.70905898989698,27.962365054996603,26.91000416572563,40,31,1220,280,531,59,148,139,164,89,238,80,39,40,103,116,758,UTAH JAZZ,221,383,327,30.5,2025
joeis01,Isaiah Joe,25,SHOOTING GUARD,49.0,,,,0.7925170068027211,0.09523809523809523,,,,,,9.0,50,50,50,96.0,13.0,50,50,50,50,50,,,,254.5,345.0,1134.25,1122.0,,18.269507208038497,19.51925405985506,20.29668001631334,20.558591476415092,20.54553236355275,12.179671472025666,13.012836039903375,13.531120010875561,13.705727650943397,13.697021575701834,15.22458934003208,16.266045049879217,16.91390001359445,17.132159563679245,17.121276969627292,74,16,1604,259,588,192,466,46,56,41,155,119,48,9,38,113,756,OKLAHOMA CITY THUNDER,67,122,196,21.67567567567568,2025
wilsoja03,Jalen Wilson,24,POWER FORWARD,51.0,,,,0.5838709677419355,0.2661290322580645,,,,,,8.0,50,50,50,77.0,64.0,50,50,50,50,50,,,,,,,465.75,,15.311144365804868,16.878705039768146,18.068341858667505,18.8148950063613,19.07858016755994,10.207429577203246,11.2524700265121,12.04556123911167,12.543263337574201,12.719053445039961,12.759286971504057,14.065587533140123,15.056951548889588,15.67907917196775,15.898816806299951,79,22,2031,246,620,122,362,135,165,75,195,145,40,5,79,164,749,BROOKLYN NETS,124,258,270,25.70886075949367,2025
gordoaa01,Aaron Gordon,29,POWER FORWARD,4.0,,,,0.3460764587525151,0.36016096579476864,,,,,,90.0,50,50,50,32.0,87.0,50,50,50,50,50,1951.75,2542.0,1959.75,,2066.25,2132.0,2139.75,,35.1832429330192,34.34378812728242,33.1205664535102,31.55698514323744,29.7069390935133,23.455495288679472,22.89585875152162,22.08037763567347,21.03799009549163,19.8046260623422,29.319369110849337,28.619823439402023,27.600472044591836,26.297487619364535,24.75578257792775,51,42,1447,264,497,75,172,145,179,80,167,164,23,14,73,82,748,DENVER NUGGETS,189,325,247,28.37254901960784,2025
podzibr01,Brandin Podziemski,21,SHOOTING GUARD,19.0,,,,0.4912559618441971,0.151033386327504,,,,,,52.0,50,50,50,59.0,28.0,50,50,50,50,50,,,,,,,1731.25,,33.16975271798018,34.10841847081308,34.865793652384205,35.44375257417933,35.84601512591415,22.113168478653456,22.738945647208723,23.243862434922807,23.629168382786222,23.8973434172761,27.64146059831682,28.4236820590109,29.054828043653508,29.536460478482777,29.871679271595124,64,33,1716,280,629,115,309,72,95,65,260,220,69,13,75,95,747,GOLDEN STATE WARRIORS,165,320,325,26.8125,2025
willizi01,Zion Williamson,24,POWER FORWARD,1.0,,,,0.025590551181102362,0.4744094488188976,,,,,,100.0,50,50,50,7.0,95.0,50,50,50,50,50,,,823.0,2645.75,,1252.5,2788.0,,48.94761180884765,48.8350052045784,48.52151066093848,48.020150032986386,47.34520076624701,32.63174120589843,32.5566701363856,32.347673773958995,32.01343335532426,31.56346717749801,40.78967650737304,40.695837670482,40.43459221744874,40.01679169415532,39.45433397187251,30,30,857,288,508,3,13,158,241,76,140,159,37,27,90,82,737,NEW ORLEANS PELICANS,285,495,216,28.566666666666663,2025
blackan01,Anthony Black,21,POINT GUARD,6.0,,,,0.31451612903225806,0.317741935483871,,,,,,84.0,50,50,50,26.0,79.0,50,50,50,50,50,,,,,,,710.25,,15.534693618520576,18.56168226132181,21.447889109080016,24.05435987584463,26.24021492438961,10.356462412347051,12.374454840881208,14.298592739386677,16.036239917229754,17.493476616259738,12.945578015433814,15.46806855110151,17.873240924233347,20.04529989653719,21.866845770324673,78,10,1887,262,620,62,195,150,197,52,178,240,86,48,139,166,736,ORLANDO MAGIC,200,425,230,24.192307692307693,2025
coulibi01,Bilal Coulibaly,20,SMALL FORWARD,7.0,,,,0.358974358974359,0.296474358974359,,,,,,82.0,50,50,50,34.0,74.0,50,50,50,50,50,,,,,,,1183.5,,27.969195289655286,29.318178945216395,30.493655554304297,31.49323912630829,32.31646638254244,18.646130193103527,19.54545263014427,20.32910370286953,20.995492750872195,21.544310921694958,23.307662741379406,24.431815787680332,25.411379628586914,26.244365938590242,26.930388652118697,59,59,1948,263,624,63,224,138,185,91,203,199,78,41,125,139,727,WASHINGTON WIZARDS,200,400,294,33.016949152542374,2025
claxtni01,Nic Claxton,25,CENTER,,,,,0.03697183098591549,0.2711267605633803,,,,,,,50,50,50,8.0,65.0,50,50,50,50,50,,,158.5,578.5,935.5,2514.5,2281.5,,40.07259872425998,40.098360611323095,39.95714068981931,39.659037438867266,38.904411757989756,26.715065816173325,26.732240407548733,26.638093793212875,26.43935829257818,25.936274505326505,33.393832270216656,33.415300509435916,33.29761724151609,33.049197865722725,32.42034313165813,70,62,1882,320,568,5,21,79,154,157,358,157,62,100,87,150,724,BROOKLYN NETS,315,547,515,26.88571428571429,2025
moodymo01,Moses Moody,22,SHOOTING GUARD,14.0,,,,0.5933098591549296,0.23415492957746478,,,,,,62.0,50,50,50,78.0,57.0,50,50,50,50,50,,,,,390.0,542.75,973.5,,17.18304005396052,19.62780841856257,21.802810580337624,23.58897660276818,24.879797403366506,11.455360035973682,13.085205612375047,14.535207053558418,15.725984401845455,16.58653160224434,14.3192000449671,16.356507015468807,18.169008816948022,19.657480502306818,20.733164502805423,74,34,1649,246,568,126,337,106,133,52,137,96,59,31,54,116,724,GOLDEN STATE WARRIORS,120,231,189,22.283783783783782,2025
divindo01,Donte DiVincenzo,28,SHOOTING GUARD,17.0,,,,0.7386172006745363,0.10623946037099494,,,,,,56.0,50,50,50,93.0,15.0,50,50,50,50,50,,287.25,1403.5,1596.0,,1620.25,2183.75,,30.699295295589177,30.437070800211316,29.80686620560379,28.833887044570183,27.554726201578248,20.466196863726122,20.29138053347421,19.871244137069198,19.22259136304679,18.369817467718832,25.58274607965765,25.364225666842763,24.839055171336494,24.028239203808486,22.96227183464854,62,10,1606,250,593,174,438,49,63,32,196,225,73,17,99,114,723,MINNESOTA TIMBERWOLVES,76,155,228,25.90322580645161,2025
paulch01,Chris Paul,39,POINT GUARD,4.0,,,,0.6363636363636364,0.15780445969125215,,,,,,90.0,50,50,50,83.0,30.0,50,50,50,50,50,2313.75,2134.75,2539.75,2630.0,2570.25,2087.75,1517.75,,31.462771517028234,26.85131932214009,22.645136801307952,18.88154385681464,15.575442870182943,20.97518101135216,17.900879548093396,15.096757867538637,12.587695904543095,10.383628580121965,26.218976264190196,22.376099435116743,18.870947334423295,15.734619880678867,12.979535725152454,82,82,2292,249,583,140,371,85,92,33,263,605,103,22,129,151,723,SAN ANTONIO SPURS,109,212,296,27.951219512195124,2025
mccontj01,T.J. McConnell,32,POINT GUARD,,,,,0.07852564102564102,0.1233974358974359,,,,,,,50,50,50,9.0,19.0,50,50,50,50,50,1369.0,1234.0,1316.75,1834.5,601.5,1648.5,1656.75,,26.092357632649282,24.088594740135566,21.993036210852544,19.859234052321224,17.73804705385251,17.394905088432857,16.05906316009038,14.662024140568363,13.23948936821415,11.825364702568343,21.74363136054107,20.073828950112972,18.327530175710454,16.549361710267686,14.781705878210428,79,1,1415,324,624,15,49,57,77,44,149,351,83,21,109,79,720,INDIANA PACERS,309,575,193,17.911392405063292,2025
dortlu01,Luguentz Dort,25,SMALL FORWARD,,,,,0.6964586846543002,0.0775716694772344,,,,,,,50,50,50,89.0,8.0,50,50,50,50,50,,,444.75,1185.75,1358.0,1824.0,1585.5,,28.64870485220893,29.33568055111489,29.861356256920093,30.230198306135744,30.207231679996436,19.099136568139286,19.55712036740993,19.907570837946732,20.15346553742383,20.13815445333096,23.873920710174108,24.44640045926241,24.884463547433413,25.191831921779787,25.172693066663697,71,71,2073,258,593,170,413,33,46,89,204,115,79,39,51,208,719,OKLAHOMA CITY THUNDER,88,180,293,29.197183098591548,2025
kuminjo01,Jonathan Kuminga,22,POWER FORWARD,7.0,,,,0.2658450704225352,0.4137323943661972,,,,,,82.0,50,50,50,19.0,91.0,50,50,50,50,50,,,,,1109.5,1238.75,1997.25,,32.16777590775152,36.00216831944067,39.36559412127487,39.67275510784755,39.79779967932414,21.445183938501014,24.00144554629378,26.24372941418325,26.448503405231705,26.531866452882767,26.806479923126265,30.001806932867225,32.80466176772906,33.06062925653963,33.164833066103455,47,10,1144,258,568,46,151,157,235,56,161,104,38,21,71,90,719,GOLDEN STATE WARRIORS,212,417,217,24.34042553191489,2025
knechda01,Dalton Knecht,23,SMALL FORWARD,17.0,,,,0.6104129263913824,0.15080789946140036,,,,,,56.0,50,50,50,81.0,28.0,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,78,16,1494,257,557,128,340,64,84,37,179,66,24,8,37,93,706,LOS ANGELES LAKERS,129,217,216,19.153846153846157,2025
kispeco01,Corey Kispert,25,SMALL FORWARD,15.0,,,,0.584070796460177,0.15575221238938053,,,,,,60.0,50,50,50,77.0,29.0,50,50,50,50,50,,,,,1111.75,1263.75,1650.25,,24.86342014999291,26.584821616564057,27.680367392230664,28.08368595465143,28.11713675643943,16.57561343332861,17.723214411042704,18.45357826148711,18.722457303100953,18.744757837626288,20.71951679166076,22.15401801380338,23.066972826858887,23.40307162887619,23.43094729703286,61,0,1602,255,565,120,330,75,88,36,145,103,26,14,64,98,705,WASHINGTON WIZARDS,135,235,181,26.262295081967213,2025
gaffoda01,Daniel Gafford,26,CENTER,38.0,,,,0.0,0.48635235732009924,,,,,,21.0,50,50,50,4.0,95.0,50,50,50,50,50,,,507.5,,1513.25,1593.75,,,,,,,,,,,,,,,,,,57,31,1226,283,403,0,0,135,196,155,233,80,23,102,66,152,701,DALLAS MAVERICKS,283,403,388,21.50877192982456,2025
smithja05,Jabari Smith Jr.,21,POWER FORWARD,3.0,,,,0.48939929328621906,0.2226148409893993,,,,,,94.0,50,50,50,58.0,52.0,50,50,50,50,50,,,,,,2054.75,2177.0,,34.3941267397028,35.37037399357554,36.16201907565754,36.770185690060536,37.19795240392771,22.929417826468534,23.58024932905036,24.108012717105026,24.513457126707028,24.79863493595181,28.661772283085664,29.47531166131295,30.135015896381283,30.641821408383784,30.99829366993976,57,39,1716,248,566,98,277,104,126,105,294,60,25,41,61,123,698,HOUSTON ROCKETS,150,289,399,30.105263157894736,2025
coffeam01,Amir Coffey,27,SHOOTING GUARD,,,,,0.4843137254901961,0.2529411764705882,,,,,,,50,50,50,57.0,61.0,50,50,50,50,50,,,109.0,240.5,1134.75,331.25,855.5,,14.16658323018231,14.896628599109684,15.368004100885715,15.580843349774453,15.54323646926948,9.44438882012154,9.93108573273979,10.245336067257144,10.387228899849637,10.362157646179654,11.805486025151925,12.413857165924737,12.80667008407143,12.984036124812045,12.952697057724567,72,13,1748,240,510,101,247,115,129,32,129,77,40,7,45,120,696,LOS ANGELES CLIPPERS,139,263,161,24.27777777777778,2025
filipky01,Kyle Filipowski,21,CENTER,32.0,,,,0.4247104247104247,0.27606177606177607,,,,,,29.0,50,50,50,43.0,67.0,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,72,27,1522,260,518,77,220,93,143,112,328,140,48,22,102,171,690,UTAH JAZZ,183,298,440,21.13888888888889,2025
buzelma01,Matas Buzelis,20,SMALL FORWARD,11.0,,,,0.47927927927927927,0.1945945945945946,,,,,,71.0,50,50,50,56.0,42.0,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,80,31,1511,252,555,96,266,88,108,55,223,79,29,75,74,128,688,CHICAGO BULLS,156,289,278,18.8875,2025
easonta01,Tari Eason,23,POWER FORWARD,17.0,,,,0.3291592128801431,0.18604651162790697,,,,,,56.0,50,50,50,29.0,39.0,50,50,50,50,50,,,,,,1747.5,536.75,,29.996798282889415,32.71849429582494,34.87444960764701,36.320595387217715,36.951133153293874,19.99786552192628,21.812329530549963,23.249633071764674,24.213730258145144,24.634088768862586,24.997331902407847,27.265411913187453,29.06204133970584,30.267162822681428,30.792610961078232,57,16,1420,272,559,63,184,79,104,128,234,83,97,50,65,136,686,HOUSTON ROCKETS,209,375,362,24.912280701754387,2025
holidjr01,Jrue Holiday,34,POINT GUARD,17.0,,,,0.5340314136125655,0.1343804537521815,,,,,,56.0,50,50,50,69.0,22.0,50,50,50,50,50,2989.75,2835.5,2347.25,2119.0,2469.25,2568.25,1991.75,,36.053143311813194,32.985542444583196,29.81838244966854,26.636680148044412,23.51772139397937,24.03542887454213,21.99036162972213,19.878921633112363,17.757786765362944,15.678480929319583,30.04428609317766,27.487952037152663,24.84865204139045,22.197233456703678,19.598101161649478,62,62,1896,254,573,108,306,70,77,76,189,239,66,27,77,101,686,BOSTON CELTICS,146,267,265,30.580645161290324,2025
allengr01,Grayson Allen,29,SHOOTING GUARD,21.0,,,,0.7157464212678937,0.2331288343558282,,,,,,49.0,50,50,50,91.0,56.0,50,50,50,50,50,,284.75,521.75,978.0,1267.0,1406.75,1903.75,,27.62447106932235,27.420793571210393,26.865450164398805,25.985993566439237,24.820257407576396,18.416314046214904,18.280529047473596,17.910300109599202,17.32399571095949,16.5468382717176,23.020392557768627,22.850661309341994,22.387875136999003,21.654994638699364,20.683547839646998,64,7,1544,219,489,149,350,93,114,34,160,137,54,19,75,95,680,PHOENIX SUNS,70,139,194,24.125,2025
johnsja05,Jalen Johnson,23,SMALL FORWARD,20.0,,,,0.26014760147601473,0.23247232472324722,,,,,,50.0,50,50,50,18.0,55.0,50,50,50,50,50,,,,,94.5,995.5,1988.0,,34.85994336415778,38.05566758804101,40.59768396121056,40.68787125569034,40.60403261284036,23.239962242771853,25.37044505869401,27.065122640807047,27.12524750379356,27.069355075226913,29.049952803464816,31.71305632336751,33.831403301008805,33.90655937974195,33.83669384403364,36,36,1284,271,542,44,141,94,126,62,297,181,56,36,106,67,680,ATLANTA HAWKS,227,401,359,35.666666666666664,2025
onealro01,Royce O'Neale,31,SMALL FORWARD,,,,,0.7736842105263158,0.0456140350877193,,,,,,,50,50,50,95.0,4.0,50,50,50,50,50,857.0,1089.25,1357.75,1510.25,1513.0,1746.5,,,,,,,,,,,,,,,,,,75,22,1837,241,570,179,441,19,26,53,296,163,67,34,65,151,680,PHOENIX SUNS,62,129,349,24.49333333333333,2025
portibo01,Bobby Portis,29,POWER FORWARD,22.0,,,,0.2991596638655462,0.1226890756302521,,,,,,47.0,50,50,50,23.0,19.0,50,50,50,50,50,1865.5,,1301.0,1571.0,2165.25,2034.0,2203.25,,32.774659558605904,31.689125589489834,30.285610850160243,28.608472889193354,26.710202929107233,21.849773039070605,21.126083726326556,20.190407233440165,19.07231525946224,17.806801952738155,27.312216298838255,26.407604657908195,25.238009041800204,23.840394074327797,22.258502440922694,49,7,1244,277,595,65,178,61,73,90,321,104,35,26,57,94,680,MILWAUKEE BUCKS,212,417,411,25.387755102040817,2025
roziete01,Terry Rozier,30,POINT GUARD,16.0,,,,0.48503937007874015,0.1700787401574803,,,,,,58.0,50,50,50,57.0,33.0,50,50,50,50,50,1876.0,1582.25,1939.0,2386.0,2478.75,2244.25,,,,,,,,,,,,,,,,,,64,23,1658,248,635,91,308,92,108,44,194,167,37,14,78,73,679,MIAMI HEAT,157,327,238,25.90625,2025
grantje01,Jerami Grant,30,POWER FORWARD,39.0,,,,0.5156794425087108,0.289198606271777,,,,,,19.0,50,50,50,65.0,71.0,50,50,50,50,50,1355.25,2018.25,1475.5,1877.0,1452.75,2018.75,1698.75,,36.957533991227855,35.70329760368297,34.073666366850546,32.12587368462438,29.92571092409982,24.638355994151905,23.802198402455318,22.71577757790037,21.417249123082925,19.950473949399882,30.797944992689878,29.752748003069144,28.394721972375457,26.771561403853653,24.93809243674985,47,47,1524,214,574,108,296,141,166,26,137,101,41,46,65,109,677,PORTLAND TRAIL BLAZERS,106,278,163,32.42553191489362,2025
